city,stadtteil_name,area_km,sentinel_2018_perc,sentinel_2024_perc,sentinel_net_change_perc,planet_2024_perc,method_diff_perc,sentinel_2018_area,sentinel_2024_area,sentinel_net_change_area,planet_2024_area,method_diff_area,mean_relative_lst_2023_2024
Hamburg,Eimsbüttel,3.22552311091774,0.491301738213622,0.519826141747156,0.028524403533534,0.565844768338413,0.0460186265912573,1.5847051110421,1.67671123386465,0.0920061228225575,1.82514537746745,0.148434143602794,3.31035822062369
Hamburg,Eißendorf,8.33910414383885,0.164666293535623,0.186253362848901,0.0215870693132779,0.178789336639936,-0.0074640262089646,1.3731693707735,1.55318618993719,0.180016819163692,1.49094289804829,-0.0622432918888987,-1.08012672258762
Hamburg,Eppendorf,2.66985244609608,0.471004538799643,0.51197824797478,0.0409737091751377,0.574681726404744,0.0627034784299638,1.25751262003658,1.36690637770345,0.109393757666871,1.53431541296842,0.167409035264972,2.7886822296769
Hamburg,Farmsen-Berne,8.2264106677711,0.249643597611334,0.283372305774969,0.0337287081636343,0.27345044699879,-0.0099218587761791,2.05367075453064,2.3311369591781,0.277466204647459,2.24951567429762,-0.0816212848804787,0.285149537798878
Hamburg,Finkenwerder,19.642274017383,0.184768901350052,0.20368015732085,0.0189112559707984,0.19560490486712,-0.0080752524537297,3.62928139020851,4.00074146199981,0.371460071791292,3.8421251405441,-0.158616321455703,-2.21932829871994
Hamburg,Francop,8.81328654366254,0.0722987585735746,0.0976712385636652,0.0253724799900906,0.0746742767030337,-0.0229969618606314,0.637189676059992,0.860804612536004,0.223614936476012,0.65812579802458,-0.202678814511424,-1.81417674354934
Hamburg,Fuhlsbüttel,7.77444184135062,0.418713691817107,0.411278414883669,-0.0074352769334379,0.433191821216646,0.0219134063329776,3.2552652452093,3.19746011711595,-0.057805128093349,3.36782462019757,0.170364503081619,2.54876277748549
Hamburg,Groß Borstel,3.98570899234663,0.330429859748878,0.322341793002939,-0.0080880667459386,0.333257662481901,0.0109158694789616,1.31699726334094,1.28476058298095,-0.0322366803599875,1.32826806212253,0.0435074791415795,1.75847059616958
Hamburg,Groß Flottbek,2.37077102139023,0.316127843574712,0.341339663628199,0.0252118200534865,0.31546733281387,-0.0258723308143285,0.749466730601511,0.809238182980822,0.059771452379311,0.747900810830391,-0.0613373721504316,1.08211176778978
Hamburg,Gut Moor,1.98591670279575,0.0451771912037535,0.0380056456464397,-0.0071715455573137,0.0347887869437004,-0.0032168587027393,0.0897181385969314,0.0754760464898013,-0.0142420921071301,0.0690876330614974,-0.0063884134283038,-1.96006166680831
Hamburg,HafenCity,2.42762662741223,0.572018595698089,0.572190287539685,0.0001716918415961,0.624825162254997,0.0526348747153118,1.38864757429163,1.389064377978,0.0004168036863682,1.5168422013674,0.127777823389397,-0.379438619975668
Hamburg,Hamburg-Altstadt,1.30031851995273,0.820927916936579,0.845794754057834,0.0248668371212555,0.875702029773647,0.0299072757158129,1.06746777393885,1.09980258278026,0.0323348088414165,1.13869156727487,0.0388889844946039,4.0927979574909
Hamburg,Hamm,3.88889042254296,0.427890879079973,0.44764666842992,0.0197557893499471,0.472138413059903,0.0244917446299826,1.6640207415476,1.74084884154038,0.0768280999927855,1.83609455266329,0.0952457111229073,2.77921843930978
Hamburg,Hammerbrook,2.49577921009154,0.763590542390832,0.777168203655377,0.013577661264545,0.844178026608908,0.0670098229535308,1.90575340072156,1.93964024542728,0.0338868447057165,2.10688196842661,0.167241722999337,5.40675630433825
Hamburg,Harburg,3.99071678825361,0.510576044891352,0.545276407974373,0.0347003630830217,0.610501872537822,0.0652254645634487,2.03756439402804,2.17604371554195,0.13847932151391,2.43634007199695,0.260296356454995,3.88702191262126
Hamburg,Harvestehude,2.05000118812304,0.397983607451749,0.42503647754063,0.027052870088881,0.488451309613417,0.0634148320727869,0.81586686812958,0.871325283953925,0.0554584158243443,1.00132576504776,0.130000481093836,0.786722605995581
Hamburg,Hausbruch,9.83490413476626,0.205363936208461,0.223108839062812,0.0177449028543506,0.194593104237967,-0.028515734824845,2.01973462534847,2.19425404380175,0.174519418453279,1.91380452546698,-0.280449518334766,-0.253651150348787
Hamburg,Heimfeld,13.0042888660438,0.231142657328288,0.246540395775421,0.0153977384471326,0.26421818956573,0.0176777937903086,3.00584588516204,3.20608252381234,0.200236638650301,3.43596966077587,0.229887136963528,-0.841924180990809
Hamburg,Hoheluft-Ost,0.565524396559085,0.563011430807224,0.620796538362832,0.057785107555608,0.725487907642205,0.104691369279373,0.318396699663123,0.35107558774361,0.032678888080487,0.410281111180271,0.0592055234366615,3.92187898698077
Hamburg,Hoheluft-West,0.719591261752894,0.567959387304482,0.596209217216913,0.0282498299124307,0.666833580622925,0.0706243634060125,0.408698612134833,0.429026942885824,0.0203283307509907,0.479847617659651,0.0508206747738275,4.21465532795153
Hamburg,Hohenfelde,1.15479280890918,0.461557172725385,0.504619859443308,0.0430626867179235,0.573545595745271,0.0689257363019632,0.533002903963725,0.582731384917891,0.0497284809541667,0.662326329548169,0.0795949446302772,2.53974339624965
Hamburg,Horn,5.89767355027385,0.307652028537579,0.358373088294873,0.0507210597572937,0.379398761076569,0.0210256727816963,1.81443123139418,2.11356748396663,0.29913625257245,2.23757003820795,0.124002554241323,1.76361258706548
Hamburg,Hummelsbüttel,9.08358167534554,0.184319757140782,0.197765113097602,0.0134453559568197,0.179509713610319,-0.0182553994872825,1.67428356836815,1.79641555735601,0.122131988987866,1.63059114509722,-0.165824412258792,-0.782992714023072
Hamburg,Iserbrook,2.67012771689902,0.27972877437576,0.362094630409078,0.0823658560333175,0.268606259197535,-0.0934883712115425,0.746911553674908,0.966838908795583,0.219927355120675,0.7172130176159,-0.249625891179684,1.30741824689231
Hamburg,Jenfeld,4.99123356788815,0.310839630962882,0.379969366104847,0.0691297351419649,0.391830439915258,0.0118610738104113,1.5514732002919,1.89651585487169,0.345042654579792,1.95571724462541,0.0592013897537241,1.15193763301224
Hamburg,Kirchwerder,32.3079249443866,0.0897477822382958,0.0972059175891456,0.0074581353508497,0.0987021728152185,0.0014962552260729,2.89956461248001,3.14052148962034,0.240956877140329,3.18886239116196,0.0483409015416107,-1.01399466268306
Hamburg,Kleiner Grasbrook,4.47163388181345,0.526686413711103,0.526067470533603,-0.0006189431775001,0.579426545486866,0.0533590749532633,2.35514881264138,2.35238112535796,-0.0027676872834267,2.59098337282119,0.238602247463235,1.58050664633385
Hamburg,Langenbek,0.793492584245171,0.23862534445002,0.287002940660938,0.0483775962109181,0.30224737946795,0.0152444388070121,0.18934744123404,0.227734705071011,0.0383872638369708,0.239831054215355,0.0120963491443434,1.02711863489605
Hamburg,Langenhorn,13.3671368488517,0.247447796174062,0.264368189303797,0.0169203931297351,0.246395518077485,-0.0179726712263115,3.30766855440543,3.53384576490697,0.226177210501538,3.29360260908545,-0.240243155821524,-0.0409069381103436
Hamburg,Lemsahl-Mellingstedt,8.00229305392413,0.116903696984815,0.107002377965746,-0.0099013190190691,0.0753544056801046,-0.0316479722856416,0.935497642359639,0.856264385948655,-0.0792332564109836,0.603008037156482,-0.253256348792173,-1.83822941991779
Hamburg,Lohbrügge,13.044965409726,0.207701343882913,0.225014730058853,0.0173133861759397,0.200056830705869,-0.0249578993529838,2.70945684650621,2.93530937029657,0.225852523790362,2.60973443653747,-0.325574933759097,0.689692895472963
Hamburg,Lokstedt,4.89612555061534,0.37541008892851,0.411095173666862,0.035685084738352,0.401974393638988,-0.0091207800278733,1.83805492836165,2.01277358352497,0.174718655163318,1.96811709938896,-0.0446564841360129,1.91227059521328
Hamburg,Lurup,6.29226269851894,0.340433277238784,0.399222457149192,0.0587891799104081,0.329131860031581,-0.0700905971176109,2.14209561170416,2.51201257553094,0.36991696382678,2.07098412577087,-0.441028449760062,2.22224026170597
Hamburg,Marienthal,3.21324128256236,0.315404367470158,0.346495953529009,0.0310915860588509,0.388640000178406,0.0421440466493966,1.01347033425558,1.11337510212022,0.0999047678646403,1.2487940926283,0.135418990508075,0.739361022910211
Hamburg,Marmstorf,5.84345447082963,0.151779110998156,0.17656894696111,0.0247898359629546,0.16467395299475,-0.0118949939663598,0.886914324740719,1.03177260252958,0.14485827778886,0.962264746856362,-0.0695078556732169,-0.572776650408812
Hamburg,Moorburg,9.9985762077951,0.176624815408125,0.20382949479017,0.0272046793820452,0.234660344578983,0.0308308497888128,1.76599667704588,2.03800473705589,0.272008060010011,2.34626933822042,0.308264601164528,0.71988455036019
Hamburg,Moorfleet,4.37256854101566,0.236954057191014,0.262115917329191,0.0251618601381772,0.319198155306037,0.0570822379768456,1.03609785613945,1.14611981421308,0.110021958073629,1.39571581224141,0.249595998028325,0.796529116397532
Hamburg,Neuallermöhe,4.20424403294224,0.24227223119719,0.269299994100723,0.0270277629035332,0.260171570519954,-0.0091284235807693,1.01857158235839,1.13220289326935,0.113631310910957,1.09382477289973,-0.0383781203696186,1.27940365022668
Hamburg,Neuenfelde,15.6754046867942,0.0883193295836276,0.119930732560942,0.031611402977314,0.0997421031336896,-0.020188629427252,1.38444123288972,1.87996276727645,0.495521534386729,1.56349783093255,-0.316464936343898,-1.39306160484595
Hamburg,Neuengamme,18.6171855416293,0.0763993097605722,0.0804624572106857,0.0040631474501135,0.0744983510670912,-0.0059641061435945,1.42234012506498,1.49798449502675,0.0756443699617617,1.38694962436148,-0.111034870665271,-0.718813132090093
Hamburg,Neugraben-Fischbek,22.5234115751701,0.161574134937389,0.158976269485546,-0.0025978654518422,0.114835049395915,-0.0441412200896312,3.63920074109688,3.58068794830812,-0.0585127927887586,2.58647708079919,-0.994210867508932,-0.240299504489477
Hamburg,Neuland,8.08451833233345,0.175824342043759,0.156788551830358,-0.019035790213401,0.165208788778031,0.0084202369476731,1.42145511652324,1.26755992157254,-0.153895194950694,1.3356334815386,0.0680735599660551,-1.24976589352978
Hamburg,Neustadt,2.26164280821226,0.605408430063468,0.631754944593912,0.0263465145304446,0.695664403323988,0.063909458730076,1.36921762188412,1.42880402699336,0.0595864051092398,1.57334439470697,0.144540367713615,2.07219543742662
Hamburg,Niendorf,12.417822297229,0.248725503790975,0.274486591269202,0.0257610874782273,0.222218862726493,-0.0522677285427087,3.08862910686508,3.40852571335308,0.319896606487998,2.75947434842992,-0.64905136492316,-0.0052468755840195
Hamburg,Nienstedten,4.37945005704698,0.151345719337084,0.200163994763476,0.0488182754263918,0.14440649045289,-0.0557575043105858,0.662811019184608,0.876608218285655,0.213797199101047,0.632421012851863,-0.244187205433792,-2.49615240480936
Hamburg,Ochsenwerder,14.0997624012104,0.126790374479024,0.138711360665353,0.011920986186329,0.153143750360163,0.0144323896948095,1.78771415491473,1.95579722773008,0.16808307281535,2.15929049330857,0.203493265578491,-0.692716965727083
Hamburg,Ohlsdorf,7.16070616725621,0.165055959591282,0.167888981588469,0.0028330219971871,0.173048472956333,0.0051594913678643,1.18191722778769,1.20220366587492,0.0202864380872304,1.23914926753269,0.0369456016577712,-2.19741514887246
Hamburg,Osdorf,7.25088009562218,0.257095033810686,0.295512735570203,0.0384177017595177,0.233428152277003,-0.0620845832932006,1.86416526334121,2.14272741234885,0.278562149007636,1.69255954310318,-0.450167869245665,1.07611661034628
Hamburg,Othmarschen,5.9469135010555,0.222029809338073,0.253278673837906,0.0312488644998329,0.233425017958474,-0.0198536558794317,1.32039207078937,1.50622636497608,0.18583429418671,1.38815839078137,-0.118067974194703,-1.44805617278016
Hamburg,Ottensen,2.79503563732351,0.478890406197662,0.521692072833093,0.0428016666354307,0.544534061325206,0.0228419884921131,1.3385157516948,1.45814793527766,0.119632183582869,1.52199210714045,0.0638441718627894,2.19568082520447
Hamburg,Poppenbüttel,8.10535352960861,0.261436519096441,0.283361159449506,0.0219246403530645,0.278258290430053,-0.0051028690194529,2.11903541282693,2.29674237389804,0.17770696107111,2.25538181648009,-0.0413605574179534,-0.242053364034621
Hamburg,Rahlstedt,26.565927037778,0.214494255540167,0.246282158136125,0.0317879025959578,0.231169612399021,-0.0151125457371036,5.69823874270257,6.54271384375078,0.844475101048206,6.1412350563438,-0.401478787406977,-0.303191208171325
Hamburg,Reitbrook,6.93716435373814,0.0883579081234366,0.0562769055435307,-0.0320810025799059,0.041091790405286,-0.0151851151382447,0.612953330604773,0.390402143075269,-0.222551187529504,0.285060503630829,-0.10534163944444,-0.449622166281696
Hamburg,Rissen,16.7038448735453,0.0989361561975364,0.101905148487001,0.0029689922894646,0.0639180113329269,-0.0379871371540742,1.6526142055085,1.70220779214247,0.0495935866339698,1.06767654593072,-0.634531246211746,-2.921263932971
Hamburg,Rönneburg,2.24762861602978,0.173795732014986,0.203076915722752,0.0292811837077655,0.174413917543789,-0.0286629981789633,0.390628260620726,0.456441487033524,0.0658132264127986,0.392017712105277,-0.0644237749282472,0.504370502747742
Hamburg,Rothenburgsort,7.1906106061606,0.332449654798837,0.343277595075784,0.0108279402769478,0.374109906121539,0.0308323110457542,2.39051601381094,2.46837551600924,0.0778595021982946,2.69007865882728,0.221703142818043,-0.0651651295306074
Hamburg,Rotherbaum,2.73531702559234,0.413719453099727,0.447211862834185,0.0334924097344577,0.516725890104962,0.0695140272707765,1.13165386388244,1.22326622245721,0.0916123585747768,1.41340912476846,0.190142902311245,0.0861969720735587
Hamburg,Sasel,8.36307885641652,0.259741864461195,0.296556405642535,0.0368145411813396,0.27750629597584,-0.0190501096666952,2.17224169480163,2.48012460576397,0.307882910962336,2.32080703639801,-0.159317569365954,-0.261447723207016
Hamburg,Schnelsen,8.95078081319384,0.284060782823898,0.323174832121935,0.0391140492980369,0.245131671112456,-0.0780431610094797,2.54256580468097,2.89266708666416,0.350101281983186,2.19411985849951,-0.698547228164648,0.570444857590154
Hamburg,Sinstorf,2.51663868867395,0.18572807956101,0.20528026419114,0.01955218463013,0.197008549153849,-0.0082717150372908,0.46741047059635,0.516616254884632,0.0492057842882813,0.4957993368001,-0.0208169180845321,-0.1609287733074
Hamburg,Spadenland,3.41967898252918,0.0975423898568034,0.108387038512746,0.0108446486559424,0.167552728852794,0.0591656903400486,0.333563660498978,0.370648877580617,0.0370852170816396,0.572976545323311,0.202327667742694,-0.971255349023676
Hamburg,St. Georg,1.82263731831461,0.539759638903203,0.570347518439201,0.0305878795359976,0.638898233422479,0.0685507149832784,0.983786060784999,1.03953667151542,0.0557506107304212,1.16447976284109,0.124943091325672,2.09535599462934
Hamburg,St. Pauli,2.2430494939644,0.684667529107374,0.707440475005805,0.022772945898431,0.77342306186848,0.0659825868626751,1.53574315469815,1.58682399947171,0.0510808447735544,1.73482620754449,0.148002208072786,3.10888745816395
Hamburg,Steilshoop,2.49837995922173,0.312663707665605,0.339952581433002,0.0272888737673968,0.352097218927803,0.0121446374948008,0.78115274120771,0.849330716537905,0.0681779753301958,0.879672635466928,0.030341918929023,0.943291826710433
Hamburg,Steinwerder,7.42677997238089,0.492987561892437,0.484854931512265,-0.0081326303801725,0.531560255006518,0.046705323494253,3.66131015129564,3.6009108948654,-0.0603992564302418,3.94778105599609,0.346870161130689,0.544884210905094
Hamburg,Stellingen,6.08906669220627,0.440727648918412,0.467161771308693,0.0264341223902816,0.454334530855807,-0.0128272404528865,2.68362004736348,2.84457918154785,0.160959134184368,2.76647325895325,-0.0781059225945922,3.32159217863812
Hamburg,Sternschanze,0.54846074705367,0.54850057563746,0.580728677813381,0.0322281021759205,0.6389630743838,0.0582343965704193,0.300831035473489,0.318506884469017,0.0176758489955274,0.350446165116248,0.0319392806472318,4.21110699324899
Hamburg,Sülldorf,5.73616918140838,0.117860295420641,0.132033862435179,0.0141735670145381,0.102645915724014,-0.0293879467111655,0.676066594303568,0.757368572602989,0.0813019782994201,0.588794338373529,-0.168574234229459,-0.915205527252407
Hamburg,Tatenberg,3.06583757284661,0.112420010192497,0.123383457784067,0.0109634475915706,0.133307079220842,0.009923621436775,0.344661491187955,0.378273640742127,0.0336121495541718,0.408697852201698,0.0304242114595709,-1.25881366110349
Hamburg,Tonndorf,3.94114133134062,0.373480997165504,0.416843112108227,0.043362114942723,0.428791495744546,0.0119483836363194,1.47194139439928,1.64283761781439,0.170896223415108,1.6899278864062,0.0470902685918125,1.85523400616129
Hamburg,Uhlenhorst,2.18057945846786,0.339073597585766,0.377105974738945,0.0380323771531789,0.427030136813198,0.0499241620742534,0.739376921804318,0.822309542181242,0.0829326203769243,0.931173144481579,0.108863602300337,-0.296682751581351
Hamburg,Veddel,4.37107073345937,0.549005934153964,0.566684515146654,0.0176785809926907,0.62391272823783,0.0572282130911761,2.39974377127591,2.47701809926215,0.0772743279862414,2.72716666663317,0.250148567371016,1.69394236353909
Hamburg,Volksdorf,11.576247869119,0.141131619419455,0.145368891251906,0.0042372718324511,0.112692193578591,-0.0326766976733156,1.63377460856978,1.68282631759107,0.0490517090212906,1.30455276578051,-0.378273551810565,-2.73626807705885
Hamburg,Waltershof,9.77690415949213,0.556311020924192,0.57116386102326,0.0148528400990681,0.567713566552911,-0.0034502944703495,5.43899953444505,5.5842143285899,0.14521479414485,5.55048113023126,-0.0337331983586327,1.40576047108418
Hamburg,Wandsbek,5.94364095559993,0.448234209402558,0.489564538696357,0.0413303292937988,0.549547664545405,0.059983125849048,2.664143204706,2.90979584260505,0.245652637899054,3.26631400604636,0.356518163441306,3.31103121751959
Hamburg,Wellingsbüttel,4.08633616077809,0.220522299910665,0.244126034092619,0.0236037341819538,0.217088989918369,-0.0270370441742499,0.901128248382903,0.997581040900015,0.0964527925171117,0.887098589610222,-0.110482451289792,-1.26789949480976
Hamburg,Wilhelmsburg,35.387024472646,0.305212564228761,0.319749344026982,0.0145367797982207,0.376912726214788,0.0571633821878058,10.8005644797222,11.3149778621953,0.514413382473103,13.3378198666144,2.0228420044191,0.57144666256097
Hamburg,Wilstorf,3.42280889805963,0.279147538571324,0.317855463517533,0.0387079249462094,0.325661541167451,0.0078060776499173,0.955468678893371,1.08795850882468,0.13248982993131,1.11467722086376,0.0267187120390816,1.24680077142479
Hamburg,Winterhude,7.58415112210912,0.331210410333679,0.362398348101766,0.0311879377680869,0.419236940963014,0.0568385928612475,2.5119498051864,2.7484838384065,0.236534033220106,3.17955631623423,0.431072477827734,0.520979951700192
Hamburg,Wohldorf-Ohlstedt,17.2884186376108,0.0799204286359765,0.0547543313718116,-0.0251660972641649,0.0221970489657949,-0.0325572824060167,1.38169782795606,0.946615802978345,-0.435082024977715,0.383751875040207,-0.562863927938138,-3.99040979480511
Leipzig,Althen-Kleinpösna,9.33413002991489,0.119891303036033,0.13992890312078,0.0200376000847477,0.23910795704208,0.0991790539212996,1.11908101199426,1.30611457667273,0.187033564678469,2.23186476221808,0.92575018554535,-0.913247315847096
Leipzig,Altlindenau,2.38189530364831,0.504116307722532,0.517260126747346,0.0131438190248139,0.751381976897673,0.234121850150327,1.20075226585682,1.23205946666403,0.0313072008072074,1.78971320201855,0.557653735354517,1.53129545648126
Leipzig,Anger-Crottendorf,1.8959748738202,0.426814788120715,0.468433933422568,0.0416191453018531,0.76261704584144,0.294183112418872,0.809230114051768,0.888138967813954,0.0789088537621855,1.44590275726236,0.557763789448405,0.984156470084972
Leipzig,Baalsdorf,3.89459298396366,0.166327221280896,0.193030061887584,0.0267028406066886,0.327563466677971,0.134533404790387,0.647776829042747,0.751773524721456,0.103996695678709,1.27572637912684,0.523952854405384,-0.13187135964542
Leipzig,Böhlitz-Ehrenberg,8.63538190229365,0.250291910734262,0.280867514383356,0.0305756036490942,0.478722429266216,0.19785491488286,2.16136623624515,2.42539825064824,0.264032014403091,4.13395100190753,1.7085527512593,-2.3492915403876
Leipzig,Burghausen-Rückmarsdorf,7.10371989705096,0.259971470646018,0.267654353993471,0.0076828833474536,0.562242432498568,0.294588078505096,1.84676450869371,1.90134155999574,0.0545770513020276,3.99401275470641,2.09267119471066,-1.52730157842823
Leipzig,Connewitz,7.34798457762203,0.212608316413653,0.233877907179355,0.0212695907657017,0.376568126435579,0.142690219256224,1.56224263008171,1.71853125500042,0.156288624918708,2.76701678547266,1.04848553047224,-2.54216841507735
Leipzig,Dölitz-Dösen,4.14557546775613,0.216147932698641,0.226107649057329,0.0099597163586875,0.434244716830262,0.208137067772933,0.89605756720169,0.937346323004074,0.0412887558023845,1.80019424509424,0.862847922090163,-1.642541773027
Leipzig,Engelsdorf,8.1960279574522,0.35725306557058,0.374062658621571,0.0168095930509917,0.599296959917196,0.225234301295624,2.92805611330197,3.0658280079013,0.137771894599322,4.91185463829744,1.84602663039615,1.31322761651453
Leipzig,Eutritzsch,4.62529333046381,0.591189327277888,0.622160090831678,0.0309707635537894,0.847265940230784,0.225105849399106,2.7344240524998,2.87767291860451,0.143248866104713,3.91885350247859,1.04118058387408,3.42892332946736
Leipzig,Gohlis-Mitte,1.29272882312586,0.635912300166667,0.632719706635429,-0.0031925935312376,0.920829870831264,0.288110164195834,0.822062159405714,0.817935001727358,-0.0041271576783561,1.19038331521884,0.37244831349148,2.5944912397197
Leipzig,Gohlis-Nord,2.0420179973988,0.406518743822135,0.390526778834807,-0.0159919649873282,0.66614543078554,0.275618651950733,0.830118591164753,0.797462710846858,-0.0326558803178957,1.36028095854905,0.562818247702193,0.667991374689831
Leipzig,Gohlis-Süd,1.98619561625423,0.580444534559798,0.59231037574744,0.011865841187642,0.879131219945429,0.286820844197989,1.1528763900214,1.17644427177146,0.0235678817500635,1.74612657516785,0.569682303396384,2.11590881809036
Leipzig,Großzschocher,15.356093967399,0.151006671449951,0.154469957921834,0.003463286471883,0.3341939007596,0.179723942837766,2.31887263648959,2.37205518898785,0.0531825524982581,5.13191294339603,2.75985775440818,-1.94031911018317
Leipzig,Grünau-Mitte,1.23679466619491,0.538947460049475,0.565593458114198,0.0266459980647225,0.861036164463903,0.295442706349706,0.666567343948488,0.699522972230377,0.0329556282818887,1.06492493560988,0.365401963379506,0.715988029111767
Leipzig,Grünau-Nord,0.950048586296218,0.427085261584494,0.475819154031063,0.0487338924465695,0.775797811125472,0.299978657094409,0.405751748996299,0.452051314619874,0.0462995656235753,0.737045613711455,0.284994299091581,0.21084482791868
Leipzig,Grünau-Ost,1.0499339015437,0.436592918903291,0.446075710926253,0.0094827920229618,0.706776138871371,0.260700427945118,0.458393706730484,0.468350011556679,0.0099563048261958,0.742068229003208,0.273718217446529,-0.0467657123446212
